t_seconds,0x0000,0x0001,0x0002,0x0003,0x0004,0x0005,0x0006,0x0007,0x0008,0x0009,0x000A,0x000B,0x000C,0x000D,0x000E,0x000F,0x0010,0x0011,0x0012,0x0013,0x0014,0x0015,0x0016,0x0017,0x0018,0x0019,0x001A,0x001B,0x001C,0x001D,0x001E,0x001F,0x0020,0x0021,0x0022,0x0023,0x0024,0x0025,0x0026,0x0027,0x0028,0x0029,0x002A,0x002B,0x002C,0x002D,0x002E,0x002F,0x0030,0x0031,0x0032,0x0033,0x0034,0x0035,0x0036,0x0037,0x0038,0x0039,0x003A,0x003B,0x003C,0x003D,0x003E,0x003F,0x0040,0x0041,0x0042,0x0043,0x0044,0x0045,0x0046,0x0047,0x0048,0x0049,0x004A,0x004B,0x004C,0x004D,0x004E,0x004F,0x0050,0x0051,0x0052,0x0053,0x0054,0x0055,0x0056,0x0057,0x0058,0x0059,0x005A,0x005B,0x005C,0x005D,0x005E,0x005F,0x0060,0x0061,0x0062,0x0063,0x0064,0x0065,0x0066,0x0067,0x0068,0x0069,0x006A,0x006B,0x006C,0x006D,0x006E,0x006F,0x0070,0x0071,0x0072,0x0073,0x0074,0x0075,0x0076,0x0077,0x0078,0x0079,0x007A,0x007B,0x007C
53.4385,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,3110,576,27,39,2034,27,24,98,33,0,0,0,0,0,2373,1,0,0,528,283,313,1791,3973,13,0,14,354,25,1192,4,0,0,0,1602,2183,19,0,19,0,31,673,0,0,0,0,1043,0,993,0,992,0,1035,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
53.7246,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,3110,861,27,39,2034,21,25,56,27,0,0,0,0,0,2367,1,0,0,612,306,303,1750,3137,13,0,13,284,23,895,-173,0,0,0,1614,2186,19,0,19,0,31,688,0,0,0,0,1025,0,993,0,993,0,1018,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
54.0123,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,3366,146,27,39,2034,27,25,142,35,0,0,0,0,0,2367,1,0,0,612,306,303,1907,3598,13,0,14,356,27,1118,-150,0,0,0,1608,2327,19,0,20,0,33,677,0,0,0,0,1066,0,993,0,992,0,1059,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
54.2962,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,3366,436,27,39,2034,27,30,137,36,0,0,0,0,0,2354,1,0,0,612,306,303,1848,2800,13,0,14,371,26,1083,-109,0,0,0,1714,2809,19,0,20,0,34,892,0,0,0,0,1058,0,993,1,995,0,1053,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
54.5823,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,3366,716,27,39,2033,29,31,146,43,0,0,0,0,0,2367,2,0,0,612,306,303,1938,2604,13,0,14,431,28,1221,-270,0,0,0,1686,2353,19,0,20,0,33,901,0,0,0,0,1065,0,993,1,992,0,1057,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
54.8682,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,3622,6,27,39,2034,30,35,149,43,0,0,0,0,0,2354,2,0,0,604,281,283,1980,2903,13,0,14,420,28,1270,-35,0,0,0,1917,2273,19,0,21,0,41,1058,0,0,0,0,1071,0,993,1,993,0,1064,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
55.1518,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,3622,291,27,39,2034,29,27,132,43,0,0,0,0,0,2367,2,0,0,604,281,283,2009,3098,13,0,14,414,29,1212,-370,0,0,0,1628,2405,19,0,19,0,32,747,0,0,0,0,1057,0,993,1,993,0,1051,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
55.4347,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,3622,576,27,39,2034,31,24,116,39,0,0,0,0,0,2361,2,0,0,604,281,283,2014,3593,13,0,13,392,27,1418,-227,0,0,0,1554,3004,19,0,18,0,29,785,0,0,0,0,1049,0,993,0,991,0,1040,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
55.7201,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,3622,856,27,39,2033,34,25,132,38,0,0,0,0,0,2342,2,0,0,91,278,276,2016,6423,13,0,13,383,27,1637,556,0,0,0,1462,4227,19,0,18,0,27,874,0,0,0,0,1039,0,993,0,990,0,1029,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
56.0056,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,3878,141,27,39,2034,41,29,185,45,0,0,0,0,0,2367,2,0,0,91,278,276,2192,4161,13,0,14,421,32,1631,-88,0,0,0,1701,2629,19,0,20,0,34,826,0,0,0,0,1070,0,993,1,994,0,1065,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
56.2910,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,3878,426,27,39,2034,19,21,58,25,0,0,0,0,0,2342,1,0,0,91,278,276,1667,2965,13,0,13,238,23,763,-89,0,0,0,1527,2355,19,0,19,0,29,590,0,0,0,0,1025,0,993,0,993,0,1018,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
56.5774,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,3878,711,27,39,2034,13,14,17,0,0,0,0,0,0,2361,0,0,0,0,0,0,1474,2797,13,0,13,180,19,532,0,0,0,0,1378,2878,19,0,19,0,27,393,0,0,0,0,1008,0,993,0,993,0,1001,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.8649,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,3878,996,27,39,2034,13,14,14,0,0,0,0,0,0,2367,0,0,0,0,0,0,1451,2870,13,0,13,161,19,544,2,0,0,0,1373,3174,19,0,19,0,26,387,0,0,0,0,1006,0,993,0,993,0,999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.1525,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,4134,286,27,39,2034,13,13,14,0,0,0,0,0,0,2354,0,0,0,0,0,0,1474,3016,13,0,13,150,19,510,6,0,0,0,1327,3078,19,0,19,0,25,353,0,0,0,0,1007,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.4387,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,4134,571,27,39,2034,12,12,13,0,0,0,0,0,0,2373,0,0,0,0,0,0,1412,2886,13,0,13,148,19,495,103,0,0,0,1325,3016,19,0,19,0,25,342,0,0,0,0,1006,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.7229,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,4134,856,27,39,2034,12,12,13,0,0,0,0,0,0,2354,0,0,0,0,0,0,1462,2975,13,0,13,145,19,514,34,0,0,0,1326,3118,19,0,19,0,26,336,0,0,0,0,1006,0,993,0,993,0,999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.0091,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,4390,141,27,39,2034,12,13,13,0,0,0,0,0,0,2367,0,0,0,0,0,0,1436,2883,13,0,13,151,19,463,2,0,0,0,1328,3157,19,0,19,0,26,360,0,0,0,0,1006,0,993,0,993,0,999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.2958,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,4390,426,27,39,2034,13,12,13,0,0,0,0,0,0,2354,0,0,0,0,0,0,1483,2997,13,0,13,144,19,504,-62,0,0,0,1313,2853,19,0,19,0,25,326,0,0,0,0,1007,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.5829,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,4390,711,27,39,2034,12,14,13,0,0,0,0,0,0,2367,0,0,0,0,0,0,1443,2968,13,0,13,142,19,508,-42,0,0,0,1368,3233,19,0,19,0,26,376,0,0,0,0,1006,0,993,0,993,0,999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.8670,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,4390,996,27,39,2034,11,13,13,0,0,0,0,0,0,2329,0,0,0,0,0,0,1408,2826,13,0,13,141,18,467,44,0,0,0,1335,3296,19,0,19,0,26,350,0,0,0,0,1007,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.1530,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,4646,281,27,39,2034,12,13,13,0,0,0,0,0,0,2342,0,0,0,0,0,0,1413,3054,13,0,13,144,18,500,130,0,0,0,1343,3195,19,0,19,0,26,359,0,0,0,0,1006,0,993,0,993,0,999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.4386,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,4646,566,27,39,2034,12,12,15,0,0,0,0,0,0,2367,0,0,0,0,0,0,1429,3029,13,0,13,147,19,503,82,0,0,0,1315,3133,19,0,19,0,25,330,0,0,0,0,1007,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.7257,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,4646,846,27,39,2034,11,14,14,0,0,0,0,0,0,2342,0,0,0,0,0,0,1412,2799,13,0,13,140,18,455,5,0,0,0,1306,3461,19,0,19,0,25,405,0,0,0,0,1006,0,993,0,993,0,999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.0124,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,4902,136,27,39,2034,12,12,13,0,0,0,0,0,0,2373,0,0,0,0,0,0,1429,3044,13,0,13,146,19,504,36,0,0,0,1287,2933,19,0,19,0,25,323,0,0,0,0,1005,0,993,0,993,0,998,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.2992,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,4902,421,27,39,2034,12,12,11,0,0,0,0,0,0,2354,0,0,0,0,0,0,1468,3020,13,0,13,137,19,500,-40,0,0,0,1318,3032,19,0,19,0,25,330,0,0,0,0,1006,0,993,0,993,0,999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.5854,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,4902,706,27,39,2034,12,12,13,0,0,0,0,0,0,2342,0,0,0,0,0,0,1451,3024,13,0,13,140,19,468,30,0,0,0,1296,3125,19,0,19,0,25,345,0,0,0,0,1005,0,993,0,993,0,999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.8711,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,4902,991,27,39,2034,12,13,13,0,0,0,0,0,0,2342,0,0,0,0,0,0,1429,2849,13,0,13,143,19,451,-47,0,0,0,1314,3098,19,0,19,0,25,349,0,0,0,0,1006,0,993,0,993,0,999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.1559,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,5158,276,27,39,2034,12,12,14,0,0,0,0,0,0,2329,0,0,0,0,0,0,1453,2990,13,0,13,141,19,471,-7,0,0,0,1289,3122,19,0,19,0,25,324,0,0,0,0,1007,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.4421,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,5158,561,27,39,2034,13,12,12,0,0,0,0,0,0,2367,0,0,0,0,0,0,1480,3137,13,0,13,144,19,523,-10,0,0,0,1293,2986,19,0,19,0,25,341,0,0,0,0,1006,0,993,0,993,0,999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.7268,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,5158,846,27,39,2034,12,13,12,0,0,0,0,0,0,2354,0,0,0,0,0,0,1418,2999,13,0,13,143,19,471,33,0,0,0,1323,3055,19,0,19,0,26,337,0,0,0,0,1006,0,993,0,993,0,999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.0131,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,5414,126,27,39,2034,12,12,13,0,0,0,0,0,0,2367,0,0,0,0,0,0,1481,3228,13,0,13,144,19,501,-20,0,0,0,1314,2937,19,0,19,0,25,325,0,0,0,0,1007,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.2987,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,5414,411,27,39,2034,12,13,13,0,0,0,0,0,0,2386,0,0,0,0,0,0,1476,3215,13,0,13,140,19,491,-11,0,0,0,1321,2960,19,0,19,0,26,332,0,0,0,0,1006,0,993,0,993,0,999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.5857,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,5414,701,27,39,2034,12,13,13,0,0,0,0,0,0,2354,0,0,0,0,0,0,1474,3038,13,0,13,146,19,490,-93,0,0,0,1352,2890,19,0,19,0,26,365,0,0,0,0,1006,0,993,0,993,0,999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.8731,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,5414,981,27,39,2034,12,12,13,0,0,0,0,0,0,2354,0,0,0,0,0,0,1441,2974,13,0,13,141,19,470,33,0,0,0,1302,3015,19,0,19,0,25,334,0,0,0,0,1006,0,993,0,993,0,999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63.1597,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,5670,271,27,39,2034,12,13,14,0,0,0,0,0,0,2342,0,0,0,0,0,0,1457,2957,13,0,13,143,19,483,-109,0,0,0,1321,3082,19,0,19,0,26,339,0,0,0,0,1007,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63.4475,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,5670,556,27,39,2034,11,11,13,0,0,0,0,0,0,2361,0,0,0,0,0,0,1393,2970,13,0,13,141,18,485,144,0,0,0,1301,2938,19,0,19,0,25,317,0,0,0,0,1006,0,993,0,993,0,999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63.7340,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,5670,846,27,39,2034,13,13,13,0,0,0,0,0,0,2342,0,0,0,0,0,0,1475,3098,13,0,13,148,19,512,-1,0,0,0,1315,3169,19,0,19,0,26,361,0,0,0,0,1006,0,993,0,993,0,999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.0213,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,5926,126,27,39,2034,12,13,13,0,0,0,0,0,0,2361,0,0,0,0,0,0,1439,2833,13,0,13,145,19,473,24,0,0,0,1321,3128,19,0,19,0,25,340,0,0,0,0,1006,0,993,0,993,0,999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.3082,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,5926,416,27,39,2034,12,13,12,0,0,0,0,0,0,2354,0,0,0,0,0,0,1423,2971,13,0,13,147,18,519,38,0,0,0,1333,3264,19,0,19,0,26,360,0,0,0,0,1005,0,993,0,993,0,999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.5937,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,5926,701,27,39,2034,12,13,14,0,0,0,0,0,0,2386,0,0,0,0,0,0,1438,2848,13,0,13,149,19,498,23,0,0,0,1318,3100,19,0,19,0,25,336,0,0,0,0,1007,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.8794,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,5926,986,27,39,2034,12,11,13,0,0,0,0,0,0,2373,0,0,0,0,0,0,1408,2946,13,0,13,144,18,527,133,0,0,0,1285,2855,19,0,19,0,25,294,0,0,0,0,1007,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.1667,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,6182,271,27,39,2034,14,13,14,0,0,0,0,0,0,2367,0,0,0,0,0,0,1459,3179,13,0,13,151,19,595,74,0,0,0,1337,3135,19,0,19,0,26,361,0,0,0,0,1006,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.4544,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,6182,556,27,39,2034,12,13,14,0,0,0,0,0,0,2354,0,0,0,0,0,0,1445,3066,13,0,13,142,19,495,16,0,0,0,1332,3190,19,0,19,0,26,361,0,0,0,0,1008,0,993,0,993,0,1001,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.7402,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,6182,846,27,39,2034,12,14,14,0,0,0,0,0,0,2361,0,0,0,0,0,0,1429,2925,13,0,13,144,19,468,-15,0,0,0,1379,3255,19,0,19,0,27,389,0,0,0,0,1007,0,993,0,993,0,1001,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.0252,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,6438,126,27,39,2034,13,13,13,0,0,0,0,0,0,2373,0,0,0,0,0,0,1516,2902,13,0,13,147,20,535,-35,0,0,0,1316,3024,19,0,19,0,25,361,0,0,0,0,1007,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.3116,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,6438,411,27,39,2034,12,14,13,0,0,0,0,0,0,2361,0,0,0,0,0,0,1433,2949,13,0,13,146,19,466,50,0,0,0,1357,3303,19,0,19,0,26,371,0,0,0,0,1006,0,993,0,993,0,999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.5982,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,6438,701,27,39,2034,14,14,12,0,0,0,0,0,0,2342,0,0,0,0,0,0,1555,3189,13,0,13,151,20,576,-4,0,0,0,1333,3437,19,0,19,0,26,428,0,0,0,0,1006,0,993,0,993,0,999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.8859,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,6438,981,27,39,2034,13,14,15,0,0,0,0,0,0,2380,0,0,0,0,0,0,1513,3198,13,0,13,143,20,530,-84,0,0,0,1372,3146,19,0,19,0,26,397,0,0,0,0,1006,0,993,0,993,0,1000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.1730,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,6694,271,28,40,2034,274,172,74,0,0,0,0,0,0,2354,0,0,0,0,0,0,2825,5209,13,2,52,1193,166,3921,162,0,0,0,3059,7002,19,0,32,0,108,3795,0,0,0,0,1037,0,993,0,992,0,1029,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
